date,month,day,year,J_Date,site,baysite,bay,species,length
7/1/2023,July,1,2023,182,476,Kiliuda,.,pink salmon,64
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,65
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,65
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,65
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,67
7/1/2023,July,1,2023,182,477,Kiliuda,.,pink salmon,67
7/1/2023,July,1,2023,182,475,Kiliuda,.,pink salmon,68
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,45
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,48
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,48
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,49
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,49
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,50
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,50
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,50
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,50
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,51
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,51
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,51
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,51
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,51
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,52
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,52
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,52
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,52
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,52
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,53
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,53
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,53
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,53
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,54
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,54
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,54
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,54
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,54
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,55
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,55
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,55
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,55
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,55
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,55
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,55
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,55
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,55
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,55
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,55
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,56
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,56
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,56
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,56
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,56
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,56
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,57
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,57
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,57
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,57
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,57
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,57
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,57
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,57
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,57
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,58
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,58
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,58
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,58
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,58
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,59
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,59
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,59
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,59
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,59
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,59
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,60
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,60
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,60
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,60
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,60
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,60
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,60
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,60
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,61
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,61
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,62
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,62
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,62
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,63
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,63
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,63
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,63
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,64
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,64
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,64
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,65
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,65
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,65
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,65
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,66
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,66
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,66
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,66
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,67
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,67
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,68
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,68
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,69
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,70
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,72
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,72
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,74
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,77
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,79
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,79
7/5/2023,July,5,2023,186,485,Rodman Reach,.,pink salmon,80
7/9/2023,July,5,2023,186,496,Point Wrangell,.,pink salmon,45
7/13/2023,July,13,2023,194,498,Mitro,.,pink salmon,61
7/13/2023,July,13,2023,194,498,Mitro,.,pink salmon,63
7/13/2023,July,13,2023,194,502,Mitro,.,pink salmon,64
7/13/2023,July,13,2023,194,498,Mitro,.,pink salmon,64
7/13/2023,July,13,2023,194,498,Mitro,.,pink salmon,69
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,59
7/15/2023,July,15,2023,196,.,ALB,Backbay Lam #2,pink salmon,59
7/15/2023,July,15,2023,196,508,Fox,.,pink salmon,60
7/15/2023,July,15,2023,196,.,ALB,Backbay Lam #2,pink salmon,61
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,62
7/15/2023,July,15,2023,196,.,ALB,Backbay Lam #2,pink salmon,62
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,64
7/15/2023,July,15,2023,196,.,ALB,Backbay Lam #2,pink salmon,65
7/15/2023,July,15,2023,196,.,ALB,Backbay Lam #2,pink salmon,65
7/15/2023,July,15,2023,196,.,ALB,Backbay Lam #2,pink salmon,65
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,65
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,65
7/15/2023,July,15,2023,196,.,ALB,Backbay Lam #2,pink salmon,65
7/15/2023,July,15,2023,196,.,ALB,Backbay Lam #2,pink salmon,65
7/15/2023,July,15,2023,196,.,ALB,Backbay Lam #2,pink salmon,67
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,67
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,67
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,67
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,68
7/15/2023,July,15,2023,196,.,ALB,Backbay Lam #2,pink salmon,68
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,70
7/15/2023,July,15,2023,196,.,ALB,Backbay Lam #2,pink salmon,70
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,70
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,70
7/15/2023,July,15,2023,196,.,ALB,Backbay Lam #2,pink salmon,71
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,71
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,72
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,73
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,73
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,75
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,75
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,79
7/15/2023,July,15,2023,196,.,ALB,Wooden Boat,pink salmon,88
7/17/2023,July,17,2023,198,512,Baralof,.,pink salmon,65
7/19/2023,July,19,2023,200,515,Falmouth,.,pink salmon,59
7/19/2023,July,19,2023,200,515,Falmouth,.,pink salmon,69
7/19/2023,July,19,2023,200,517,Falmouth,.,pink salmon,78
7/21/2023,July,21,2023,202,522,Balboa,.,pink salmon,70
7/21/2023,July,21,2023,202,522,Balboa,.,pink salmon,73
7/21/2023,July,21,2023,202,522,Balboa,.,pink salmon,75
7/21/2023,July,21,2023,202,522,Balboa,.,pink salmon,83
8/17/2023,Aug,17,2023,229,.,ALB,Backbay Lam #2,pink salmon,68
8/17/2023,Aug,17,2023,229,.,ALB,Backbay Lam #2,pink salmon,75
8/17/2023,Aug,17,2023,229,.,ALB,Backbay Lam #2,pink salmon,75
8/17/2023,Aug,17,2023,229,.,ALB,Backbay Lam #2,pink salmon,76
8/17/2023,Aug,17,2023,229,.,ALB,Backbay Lam #2,pink salmon,82
8/17/2023,Aug,17,2023,229,.,ALB,Backbay Lam #2,pink salmon,85
8/17/2023,Aug,17,2023,229,.,ALB,Backbay Lam #2,pink salmon,85
8/17/2023,Aug,17,2023,229,.,ALB,Backbay Lam #2,pink salmon,85
8/17/2023,Aug,17,2023,229,.,ALB,Backbay Lam #2,pink salmon,85
8/17/2023,Aug,17,2023,229,.,ALB,Backbay Lam #2,pink salmon,86
8/17/2023,Aug,17,2023,229,.,ALB,Backbay Lam #2,pink salmon,87
8/17/2023,Aug,17,2023,229,.,ALB,Backbay Lam #2,pink salmon,87
8/17/2023,Aug,17,2023,229,.,ALB,Backbay Lam #2,pink salmon,90
8/17/2023,Aug,17,2023,229,.,ALB,Backbay Lam #2,pink salmon,91
8/17/2023,Aug,17,2023,229,.,ALB,Backbay Lam #2,pink salmon,93
8/18/2023,Aug,18,2023,230,.,ALB,Backbay Lam #2,pink salmon,75
8/18/2023,Aug,18,2023,230,.,ALB,Lam Point,pink salmon,79
8/18/2023,Aug,18,2023,230,.,ALB,Backbay Lam #2,pink salmon,82
8/18/2023,Aug,18,2023,230,.,ALB,Lam Point,pink salmon,82
8/18/2023,Aug,18,2023,230,.,ALB,Lam Point,pink salmon,82
8/18/2023,Aug,18,2023,230,.,ALB,Backbay Lam #2,pink salmon,84
8/18/2023,Aug,18,2023,230,.,ALB,Lam Point,pink salmon,85
8/19/2023,Aug,19,2023,231,.,Cook,Lam North,pink salmon,43
8/19/2023,Aug,19,2023,231,.,Cook,Lam North,pink salmon,52
8/19/2023,Aug,19,2023,231,.,Cook,Lam North,pink salmon,65
8/20/2023,Aug,20,2023,232,.,Cook,Lam East,pink salmon,86
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,32
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,33
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,33
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,33
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,33
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,35
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,35
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,35
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,36
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,36
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,36
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,36
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,37
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,37
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,37
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,37
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,38
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,38
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,38
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,39
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,39
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,39
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,39
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,39
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,40
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,40
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,40
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,40
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,41
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,41
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,41
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,41
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,41
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,41
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,41
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,42
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,42
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,42
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,42
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,42
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,43
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,43
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,43
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,43
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,43
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,43
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,43
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,43
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,44
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,44
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,44
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,45
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,45
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,45
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,45
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,46
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,46
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,46
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,47
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,47
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,47
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,47
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,48
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,48
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,49
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,50
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,51
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,51
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,52
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,53
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,56
5/30/2024,May,30,2024,151,.,Dog Bay,St Herman Harbor,pink salmon,59
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,30
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,31
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,35
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,38
6/6/2024,June,6,2024,158,542,Cook,.,pink salmon,42
6/6/2024,June,6,2024,158,546,Cook,.,pink salmon,43
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,43
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,44
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,45
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,46
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,46
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,47
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,47
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,47
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,48
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,48
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,49
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,50
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,51
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,51
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,52
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,52
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,53
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,53
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,53
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,54
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,55
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,55
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,57
6/6/2024,June,6,2024,158,543,Cook,.,pink salmon,57
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,58
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,59
6/6/2024,June,6,2024,158,543,Cook,.,pink salmon,60
6/6/2024,June,6,2024,158,543,Cook,.,pink salmon,60
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,60
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,61
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,61
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,61
6/6/2024,June,6,2024,158,543,Cook,.,pink salmon,62
6/6/2024,June,6,2024,158,543,Cook,.,pink salmon,63
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,63
6/6/2024,June,6,2024,158,543,Cook,.,pink salmon,64
6/6/2024,June,6,2024,158,543,Cook,.,pink salmon,64
6/6/2024,June,6,2024,158,543,Cook,.,pink salmon,64
6/6/2024,June,6,2024,158,543,Cook,.,pink salmon,66
6/6/2024,June,6,2024,158,543,Cook,.,pink salmon,66
6/6/2024,June,6,2024,158,543,Cook,.,pink salmon,67
6/6/2024,June,6,2024,158,544,Cook,.,pink salmon,68
6/6/2024,June,6,2024,158,543,Cook,.,pink salmon,70
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,53
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,53
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,54
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,55
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,55
7/3/2024,July,3,2024,185,549,Kiliuda,.,pink salmon,56
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,56
7/3/2024,July,3,2024,185,551,Kiliuda,.,pink salmon,56
7/3/2024,July,3,2024,185,549,Kiliuda,.,pink salmon,56
7/3/2024,July,3,2024,185,549,Kiliuda,.,pink salmon,57
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,57
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,57
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,57
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,58
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,58
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,58
7/3/2024,July,3,2024,185,549,Kiliuda,.,pink salmon,58
7/3/2024,July,3,2024,185,549,Kiliuda,.,pink salmon,58
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,58
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,59
7/3/2024,July,3,2024,185,549,Kiliuda,.,pink salmon,59
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,59
7/3/2024,July,3,2024,185,551,Kiliuda,.,pink salmon,59
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,60
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,60
7/3/2024,July,3,2024,185,549,Kiliuda,.,pink salmon,60
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,61
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,61
7/3/2024,July,3,2024,185,551,Kiliuda,.,pink salmon,61
7/3/2024,July,3,2024,185,551,Kiliuda,.,pink salmon,61
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,62
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,63
7/3/2024,July,3,2024,185,551,Kiliuda,.,pink salmon,63
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,64
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,64
7/3/2024,July,3,2024,185,548,Kiliuda,.,pink salmon,65
7/3/2024,July,3,2024,185,549,Kiliuda,.,pink salmon,65
7/3/2024,July,3,2024,185,551,Kiliuda,.,pink salmon,65
7/3/2024,July,3,2024,185,551,Kiliuda,.,pink salmon,66
7/3/2024,July,3,2024,185,549,Kiliuda,.,pink salmon,67
7/3/2024,July,3,2024,185,551,Kiliuda,.,pink salmon,69
7/3/2024,July,3,2024,185,551,Kiliuda,.,pink salmon,70
7/3/2024,July,3,2024,185,551,Kiliuda,.,pink salmon,71
7/3/2024,July,3,2024,185,549,Kiliuda,.,pink salmon,73
7/7/2024,July,7,2024,189,558,Rodman Reach,.,pink salmon,42
7/7/2024,July,7,2024,189,558,Rodman Reach,.,pink salmon,43
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,47
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,51
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,52
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,56
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,56
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,57
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,59
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,60
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,63
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,64
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,65
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,66
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,66
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,67
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,68
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,71
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,73
7/7/2024,July,7,2024,189,560,Rodman Reach,.,pink salmon,78
7/9/2024,July,9,2024,191,566,Agripina,.,pink salmon,33
7/9/2024,July,9,2024,191,561,Agripina,.,pink salmon,41
7/10/2024,July,10,2024,192,567,Point Wrangell,.,pink salmon,60
7/18/2024,July,18,2024,200,573,Baralof,.,pink salmon,59
7/18/2024,July,18,2024,200,573,Baralof,.,pink salmon,60
7/18/2024,July,18,2024,200,573,Baralof,.,pink salmon,65
7/18/2024,July,18,2024,200,573,Baralof,.,pink salmon,76
